"AgeGroup","BoatClass","Side","Metric","Rate.Bin","Session_Count","Mean","SD"
"U23","LW1X","Stbd","DriveStartT","36-40",4,50.4,2.7
"U23","LW1X","Stbd","DriveTime","20",2,1.2,0
"U23","LW1X","Stbd","DriveTime","20-24",2,1.1,0
"U23","LW1X","Stbd","DriveTime","24-28",8,1.1,0
"U23","LW1X","Stbd","DriveTime","28-32",9,1.1,0
"U23","LW1X","Stbd","DriveTime","32-36",9,1,0
"U23","LW1X","Stbd","DriveTime","36-40",4,0.9,0
"U23","LW1X","Stbd","EffectiveLength","20",2,77.8,6.2
"U23","LW1X","Stbd","EffectiveLength","20-24",2,76.5,4.3
"U23","LW1X","Stbd","EffectiveLength","24-28",8,74.3,4.1
"U23","LW1X","Stbd","EffectiveLength","28-32",9,72.9,3.8
"U23","LW1X","Stbd","EffectiveLength","32-36",9,70.3,3.7
"U23","LW1X","Stbd","EffectiveLength","36-40",4,72.3,2.9
"U23","LW1X","Stbd","FinishAngle","20",2,39.3,0.6
"U23","LW1X","Stbd","FinishAngle","20-24",2,38.8,0.6
"U23","LW1X","Stbd","FinishAngle","24-28",8,39,0.6
"U23","LW1X","Stbd","FinishAngle","28-32",9,38,0.6
"U23","LW1X","Stbd","FinishAngle","32-36",9,37.2,0.7
"U23","LW1X","Stbd","FinishAngle","36-40",4,37,1
"U23","LW1X","Stbd","FinishSlip","20",2,13.2,1.5
"U23","LW1X","Stbd","FinishSlip","20-24",2,14.8,1.3
"U23","LW1X","Stbd","FinishSlip","24-28",8,16.6,1
"U23","LW1X","Stbd","FinishSlip","28-32",9,16.5,1.9
"U23","LW1X","Stbd","FinishSlip","32-36",9,16.2,1
"U23","LW1X","Stbd","FinishSlip","36-40",4,15.9,1.4
"U23","LW1X","Stbd","Length","20",2,100.8,3.1
"U23","LW1X","Stbd","Length","20-24",2,102.9,1.7
"U23","LW1X","Stbd","Length","24-28",8,101.5,1.8
"U23","LW1X","Stbd","Length","28-32",9,99.3,2.5
"U23","LW1X","Stbd","Length","32-36",9,95,2.2
"U23","LW1X","Stbd","Length","36-40",4,95.4,3.4
"U23","LW1X","Stbd","MaxForcePc","20",2,42.4,2.7
"U23","LW1X","Stbd","MaxForcePc","20-24",2,43.5,3.3
"U23","LW1X","Stbd","MaxForcePc","24-28",8,40.6,4.3
"U23","LW1X","Stbd","MaxForcePc","28-32",9,41.2,3.4
"U23","LW1X","Stbd","MaxForcePc","32-36",9,39.7,4.6
"U23","LW1X","Stbd","MaxForcePc","36-40",4,36.7,4.8
"U23","LW1X","Stbd","RecoveryTime","20",2,1.7,0.1
"U23","LW1X","Stbd","RecoveryTime","20-24",2,1.5,0.2
"U23","LW1X","Stbd","RecoveryTime","24-28",8,1.3,0.1
"U23","LW1X","Stbd","RecoveryTime","28-32",9,1,0.1
"U23","LW1X","Stbd","RecoveryTime","32-36",9,0.8,0
"U23","LW1X","Stbd","RecoveryTime","36-40",4,0.7,0
"U23","LW1X","Stbd","SwivelPower","20",2,73.2,7.7
"U23","LW1X","Stbd","SwivelPower","20-24",2,73.9,5.9
"U23","LW1X","Stbd","SwivelPower","24-28",8,82.2,6.7
"U23","LW1X","Stbd","SwivelPower","28-32",9,90.7,5.9
"U23","LW1X","Stbd","SwivelPower","32-36",9,102.2,9.6
"U23","LW1X","Stbd","SwivelPower","36-40",4,110.5,12.1
"U23","LW1X","Stbd","WorkPcQ1","20",2,18.1,0.9
"U23","LW1X","Stbd","WorkPcQ1","20-24",2,17.4,0.7
"U23","LW1X","Stbd","WorkPcQ1","24-28",8,18.6,1.1
"U23","LW1X","Stbd","WorkPcQ1","28-32",9,19.2,1.2
"U23","LW1X","Stbd","WorkPcQ1","32-36",9,20.3,1.4
"U23","LW1X","Stbd","WorkPcQ1","36-40",4,21.4,1.3
"U23","LW1X","Stbd","WorkPcQ2","20",2,38.8,0.9
"U23","LW1X","Stbd","WorkPcQ2","20-24",2,39,0.8
"U23","LW1X","Stbd","WorkPcQ2","24-28",8,40.4,0.9
"U23","LW1X","Stbd","WorkPcQ2","28-32",9,40.3,1
"U23","LW1X","Stbd","WorkPcQ2","32-36",9,39.6,0.8
"U23","LW1X","Stbd","WorkPcQ2","36-40",4,38.3,1.1
"U23","LW1X","Stbd","WorkPcQ3","20",2,33.5,0.8
"U23","LW1X","Stbd","WorkPcQ3","20-24",2,34,0.8
"U23","LW1X","Stbd","WorkPcQ3","24-28",8,32.8,1
"U23","LW1X","Stbd","WorkPcQ3","28-32",9,32.4,0.9
"U23","LW1X","Stbd","WorkPcQ3","32-36",9,32.1,0.9
"U23","LW1X","Stbd","WorkPcQ3","36-40",4,32.4,1.1
"U23","LW1X","Stbd","WorkPcQ4","20",2,9.5,0.6
"U23","LW1X","Stbd","WorkPcQ4","20-24",2,9.6,0.5
"U23","LW1X","Stbd","WorkPcQ4","24-28",8,8.1,0.8
"U23","LW1X","Stbd","WorkPcQ4","28-32",9,8.1,0.9
"U23","LW1X","Stbd","WorkPcQ4","32-36",9,8,0.5
"U23","LW1X","Stbd","WorkPcQ4","36-40",4,8,0.9
"U23","M1X","Port","Angle07F","20-24",4,-54.7,2.4
"U23","M1X","Port","Angle07F","28-32",4,-49.5,2.4
"U23","M1X","Port","Angle07F","32-36",2,-51.4,2.1
"U23","M1X","Port","Angle07F",">40",3,-15.5,2.8
"U23","M1X","Port","Angle07F",NA,3,-51.8,4.8
"U23","M1X","Port","AngleMaxF","20-24",4,-22.6,5
"U23","M1X","Port","AngleMaxF","28-32",4,-28.5,1.9
"U23","M1X","Port","AngleMaxF","32-36",2,-28.8,1.4
"U23","M1X","Port","AngleMaxF",">40",3,18.1,8.8
"U23","M1X","Port","AngleMaxF",NA,3,-24.8,15.4
"U23","M1X","Port","CatchAngle","20-24",4,-71.7,1.2
"U23","M1X","Port","CatchAngle","28-32",4,-68.3,0.9
"U23","M1X","Port","CatchAngle","32-36",2,-67.9,1
"U23","M1X","Port","CatchAngle",">40",3,-21.3,6.7
"U23","M1X","Port","CatchAngle",NA,3,-55.9,6
"U23","M1X","Port","CatchSlip","20-24",4,7.9,1.1
"U23","M1X","Port","CatchSlip","28-32",4,6.8,1.3
"U23","M1X","Port","CatchSlip","32-36",2,6.1,1
"U23","M1X","Port","CatchSlip",">40",3,4.8,0.9
"U23","M1X","Port","CatchSlip",NA,3,2.7,1
"U23","M1X","Port","DriveStartT","20-24",4,65.5,1.3
"U23","M1X","Port","DriveStartT","28-32",4,58.6,1.3
"U23","M1X","Port","DriveStartT","32-36",2,53.5,1.4
"U23","M1X","Port","DriveStartT",">40",3,44.5,8.1
"U23","M1X","Port","DriveStartT",NA,3,41,7.3
"U23","M1X","Port","DriveTime","20-24",4,1.3,0
"U23","M1X","Port","DriveTime","28-32",4,1,0
"U23","M1X","Port","DriveTime","32-36",2,1,0
"U23","M1X","Port","DriveTime",">40",3,0.7,0
"U23","M1X","Port","DriveTime",NA,3,0.7,0.1
"U23","M1X","Port","EffectiveLength","20-24",4,92.9,2.6
"U23","M1X","Port","EffectiveLength","28-32",4,90.4,2.8
"U23","M1X","Port","EffectiveLength","32-36",2,88.3,1.7
"U23","M1X","Port","EffectiveLength",">40",3,84.3,6
"U23","M1X","Port","EffectiveLength",NA,3,78.1,5.5
"U23","M1X","Port","FinishAngle","20-24",4,44.9,1.1
"U23","M1X","Port","FinishAngle","28-32",4,41.9,1.1
"U23","M1X","Port","FinishAngle","32-36",2,40.1,0.8
"U23","M1X","Port","FinishAngle",">40",3,71.7,0.8
"U23","M1X","Port","FinishAngle",NA,3,31.3,1.8
"U23","M1X","Port","FinishSlip","20-24",4,15.7,1.4
"U23","M1X","Port","FinishSlip","28-32",4,13,2.5
"U23","M1X","Port","FinishSlip","32-36",2,13.7,1.2
"U23","M1X","Port","FinishSlip",">40",3,4.1,1
"U23","M1X","Port","FinishSlip",NA,3,7.2,4
"U23","M1X","Port","Length","20-24",4,116.5,1.8
"U23","M1X","Port","Length","28-32",4,110.2,1.6
"U23","M1X","Port","Length","32-36",2,108,1.1
"U23","M1X","Port","Length",">40",3,93,6.9
"U23","M1X","Port","Length",NA,3,87.3,7
"U23","M1X","Port","MaxForcePc","20-24",4,42.1,4.3
"U23","M1X","Port","MaxForcePc","28-32",4,36.1,1.7
"U23","M1X","Port","MaxForcePc","32-36",2,36.3,1.1
"U23","M1X","Port","MaxForcePc",">40",3,44.7,8.9
"U23","M1X","Port","MaxForcePc",NA,3,38.1,15.9
"U23","M1X","Port","RecoveryTime","20-24",4,1.4,0.1
"U23","M1X","Port","RecoveryTime","28-32",4,1,0
"U23","M1X","Port","RecoveryTime","32-36",2,0.8,0.1
"U23","M1X","Port","RecoveryTime",">40",3,0.5,0
"U23","M1X","Port","RecoveryTime",NA,3,0.5,0
"U23","M1X","Port","SwivelPower","20-24",4,127.3,7.9
"U23","M1X","Port","SwivelPower","28-32",4,220.6,15.2
"U23","M1X","Port","SwivelPower","32-36",2,240.1,14
"U23","M1X","Port","SwivelPower",">40",3,285.5,23.6
"U23","M1X","Port","SwivelPower",NA,3,315.6,37.8
"U23","M1X","Port","WorkPcQ1","20-24",4,15.3,0.8
"U23","M1X","Port","WorkPcQ1","28-32",4,15.9,0.9
"U23","M1X","Port","WorkPcQ1","32-36",2,16.9,0.9
"U23","M1X","Port","WorkPcQ1",">40",3,25.9,1
"U23","M1X","Port","WorkPcQ1",NA,3,22,3.2
"U23","M1X","Port","WorkPcQ2","20-24",4,37.8,1
"U23","M1X","Port","WorkPcQ2","28-32",4,41.9,0.8
"U23","M1X","Port","WorkPcQ2","32-36",2,41.9,0.8
"U23","M1X","Port","WorkPcQ2",">40",3,35.7,1.2
"U23","M1X","Port","WorkPcQ2",NA,3,34.1,3.5
"U23","M1X","Port","WorkPcQ3","20-24",4,37.2,0.8
"U23","M1X","Port","WorkPcQ3","28-32",4,34.2,1.1
"U23","M1X","Port","WorkPcQ3","32-36",2,33.6,0.9
"U23","M1X","Port","WorkPcQ3",">40",3,28.9,1.1
"U23","M1X","Port","WorkPcQ3",NA,3,33.7,3.3
"U23","M1X","Port","WorkPcQ4","20-24",4,9.7,1.1
"U23","M1X","Port","WorkPcQ4","28-32",4,8,1.1
"U23","M1X","Port","WorkPcQ4","32-36",2,7.6,0.8
"U23","M1X","Port","WorkPcQ4",">40",3,9.5,0.8
"U23","M1X","Port","WorkPcQ4",NA,3,10.2,3.9
"U23","M1X","Stbd","Angle07F","20-24",4,-58.2,3.1
"U23","M1X","Stbd","Angle07F","28-32",2,-3.4,3.8
"U23","M1X","Stbd","Angle07F",">40",3,-75,7.6
"U23","M1X","Stbd","Angle07F",NA,3,-50,4.4
"U23","M1X","Stbd","AngleMaxF","20-24",4,-24.7,8.6
"U23","M1X","Stbd","AngleMaxF","28-32",2,18.5,4.1
"U23","M1X","Stbd","AngleMaxF",">40",3,-37.7,3.9
"U23","M1X","Stbd","AngleMaxF",NA,3,-16,9.4
"U23","M1X","Stbd","CatchAngle","20-24",4,-73.8,1
"U23","M1X","Stbd","CatchAngle","28-32",2,-45.3,1.2
"U23","M1X","Stbd","CatchAngle",">40",3,-87.3,5.2
"U23","M1X","Stbd","CatchAngle",NA,3,-57.9,4.6
"U23","M1X","Stbd","CatchSlip","20-24",4,7.3,1.3
"U23","M1X","Stbd","CatchSlip","28-32",2,51.9,5.9
"U23","M1X","Stbd","CatchSlip",">40",3,4.9,0.9
"U23","M1X","Stbd","CatchSlip",NA,3,3.9,1
"U23","M1X","Stbd","DriveStartT","20-24",4,65.9,1.4
"U23","M1X","Stbd","DriveStartT","28-32",2,37.7,2.6
"U23","M1X","Stbd","DriveStartT",">40",3,44.7,7.9
"U23","M1X","Stbd","DriveStartT",NA,3,40.1,7.4
"U23","M1X","Stbd","DriveTime","20-24",4,1.3,0
"U23","M1X","Stbd","DriveTime","28-32",2,1,0
"U23","M1X","Stbd","DriveTime",">40",3,0.8,0
"U23","M1X","Stbd","DriveTime",NA,3,0.7,0.1
"U23","M1X","Stbd","EffectiveLength","20-24",4,95.8,2.5
"U23","M1X","Stbd","EffectiveLength","28-32",2,39.7,7
"U23","M1X","Stbd","EffectiveLength",">40",3,87.6,4.6
"U23","M1X","Stbd","EffectiveLength",NA,3,81.4,4.3
"U23","M1X","Stbd","FinishAngle","20-24",4,44.5,1.2
"U23","M1X","Stbd","FinishAngle","28-32",2,66.3,2.2
"U23","M1X","Stbd","FinishAngle",">40",3,9.9,0.9
"U23","M1X","Stbd","FinishAngle",NA,3,34.1,1.6
"U23","M1X","Stbd","FinishSlip","20-24",4,15.2,1
"U23","M1X","Stbd","FinishSlip","28-32",2,20,1.5
"U23","M1X","Stbd","FinishSlip",">40",3,4.7,1.1
"U23","M1X","Stbd","FinishSlip",NA,3,6.7,2.9
"U23","M1X","Stbd","Length","20-24",4,118.3,1.8
"U23","M1X","Stbd","Length","28-32",2,111.5,2.2
"U23","M1X","Stbd","Length",">40",3,97.2,5.2
"U23","M1X","Stbd","Length",NA,3,92,5.1
"U23","M1X","Stbd","MaxForcePc","20-24",4,41.5,7.3
"U23","M1X","Stbd","MaxForcePc","28-32",2,57.2,3.8
"U23","M1X","Stbd","MaxForcePc",">40",3,51.3,3.1
"U23","M1X","Stbd","MaxForcePc",NA,3,46.4,9
"U23","M1X","Stbd","RecoveryTime","20-24",4,1.4,0.1
"U23","M1X","Stbd","RecoveryTime","28-32",2,1,0.1
"U23","M1X","Stbd","RecoveryTime",">40",3,0.5,0
"U23","M1X","Stbd","RecoveryTime",NA,3,0.5,0
"U23","M1X","Stbd","SwivelPower","20-24",4,135.2,8.5
"U23","M1X","Stbd","SwivelPower","28-32",2,55.5,5.9
"U23","M1X","Stbd","SwivelPower",">40",3,241.6,16.4
"U23","M1X","Stbd","SwivelPower",NA,3,350.7,43.1
"U23","M1X","Stbd","WorkPcQ1","20-24",4,15,1
"U23","M1X","Stbd","WorkPcQ1","28-32",2,2.1,2.5
"U23","M1X","Stbd","WorkPcQ1",">40",3,8.8,1.5
"U23","M1X","Stbd","WorkPcQ1",NA,3,18.8,2.6
"U23","M1X","Stbd","WorkPcQ2","20-24",4,37.1,0.9
"U23","M1X","Stbd","WorkPcQ2","28-32",2,40.8,2.3
"U23","M1X","Stbd","WorkPcQ2",">40",3,28.2,1.4
"U23","M1X","Stbd","WorkPcQ2",NA,3,34.3,3.3
"U23","M1X","Stbd","WorkPcQ3","20-24",4,37.7,1.1
"U23","M1X","Stbd","WorkPcQ3","28-32",2,47.9,2.5
"U23","M1X","Stbd","WorkPcQ3",">40",3,41.4,1.4
"U23","M1X","Stbd","WorkPcQ3",NA,3,35,2.4
"U23","M1X","Stbd","WorkPcQ4","20-24",4,10.2,0.8
"U23","M1X","Stbd","WorkPcQ4","28-32",2,9.2,1.3
"U23","M1X","Stbd","WorkPcQ4",">40",3,21.7,2
"U23","M1X","Stbd","WorkPcQ4",NA,3,12,3.8
"U23","M2-","Port","Angle07F","<20",8,-35.7,3.7
"U23","M2-","Port","Angle07F","20",6,-34.7,3.2
"U23","M2-","Port","Angle07F","20-24",5,-29.3,2.1
"U23","M2-","Port","Angle07F","24-28",26,-35.6,4.3
"U23","M2-","Port","Angle07F","28-32",16,-36.6,3.2
"U23","M2-","Port","Angle07F","32-36",17,-38.9,3.7
"U23","M2-","Port","Angle07F","36-40",5,-39.6,2.8
"U23","M2-","Port","Angle07F",">40",1,-35.3,1.5
"U23","M2-","Port","AngleMaxF","<20",8,-11.7,2.5
"U23","M2-","Port","AngleMaxF","20",6,-10.9,3.7
"U23","M2-","Port","AngleMaxF","20-24",5,-10.2,3.4
"U23","M2-","Port","AngleMaxF","24-28",26,-13.8,4.2
"U23","M2-","Port","AngleMaxF","28-32",16,-15.6,3.7
"U23","M2-","Port","AngleMaxF","32-36",17,-17.5,3.7
"U23","M2-","Port","AngleMaxF","36-40",5,-14,3.3
"U23","M2-","Port","AngleMaxF",">40",1,-8.2,3.8
"U23","M2-","Port","CatchAngle","<20",8,-60.8,4.4
"U23","M2-","Port","CatchAngle","20",6,-59.3,4
"U23","M2-","Port","CatchAngle","20-24",5,-54.9,2.8
"U23","M2-","Port","CatchAngle","24-28",26,-57.2,3.1
"U23","M2-","Port","CatchAngle","28-32",16,-54,3.1
"U23","M2-","Port","CatchAngle","32-36",17,-55.3,3.8
"U23","M2-","Port","CatchAngle","36-40",5,-56.5,2
"U23","M2-","Port","CatchAngle",">40",1,-48.6,3.4
"U23","M2-","Port","CatchSlip","<20",8,9.6,1.5
"U23","M2-","Port","CatchSlip","20",6,9.3,1.3
"U23","M2-","Port","CatchSlip","20-24",5,8.5,1.8
"U23","M2-","Port","CatchSlip","24-28",26,7.5,2.3
"U23","M2-","Port","CatchSlip","28-32",16,7.5,1.8
"U23","M2-","Port","CatchSlip","32-36",17,6.5,1.4
"U23","M2-","Port","CatchSlip","36-40",5,5.7,1.5
"U23","M2-","Port","CatchSlip",">40",1,0.9,1.6
"U23","M2-","Port","DriveStartT","<20",8,62.9,2.3
"U23","M2-","Port","DriveStartT","20",6,61.7,1.8
"U23","M2-","Port","DriveStartT","20-24",5,58.9,3.3
"U23","M2-","Port","DriveStartT","24-28",26,58.4,3.4
"U23","M2-","Port","DriveStartT","28-32",16,55.7,2.9
"U23","M2-","Port","DriveStartT","32-36",17,54.6,2.3
"U23","M2-","Port","DriveStartT","36-40",5,51.7,4
"U23","M2-","Port","DriveStartT",">40",1,50.2,2.2
"U23","M2-","Port","DriveTime","<20",8,1.3,0.1
"U23","M2-","Port","DriveTime","20",6,1.2,0.1
"U23","M2-","Port","DriveTime","20-24",5,1.1,0.1
"U23","M2-","Port","DriveTime","24-28",26,1.1,0.1
"U23","M2-","Port","DriveTime","28-32",16,1,0.1
"U23","M2-","Port","DriveTime","32-36",17,0.9,0.1
"U23","M2-","Port","DriveTime","36-40",5,0.8,0
"U23","M2-","Port","DriveTime",">40",1,0.8,0
"U23","M2-","Port","EffectiveLength","<20",8,74.2,6.2
"U23","M2-","Port","EffectiveLength","20",6,71.9,4.3
"U23","M2-","Port","EffectiveLength","20-24",5,68.8,2.6
"U23","M2-","Port","EffectiveLength","24-28",26,71.4,4.7
"U23","M2-","Port","EffectiveLength","28-32",16,66.2,6.8
"U23","M2-","Port","EffectiveLength","32-36",17,70.3,5.5
"U23","M2-","Port","EffectiveLength","36-40",5,71.9,4.1
"U23","M2-","Port","EffectiveLength",">40",1,76.2,3.3
"U23","M2-","Port","FinishAngle","<20",8,31.6,0.9
"U23","M2-","Port","FinishAngle","20",6,31.4,1.1
"U23","M2-","Port","FinishAngle","20-24",5,32.7,2.8
"U23","M2-","Port","FinishAngle","24-28",26,30.8,2.2
"U23","M2-","Port","FinishAngle","28-32",16,30.8,1.9
"U23","M2-","Port","FinishAngle","32-36",17,30,1.7
"U23","M2-","Port","FinishAngle","36-40",5,29.2,2.2
"U23","M2-","Port","FinishAngle",">40",1,34.4,0.4
"U23","M2-","Port","FinishSlip","<20",8,8.6,1.3
"U23","M2-","Port","FinishSlip","20",6,9.4,1.2
"U23","M2-","Port","FinishSlip","20-24",5,10.3,1.7
"U23","M2-","Port","FinishSlip","24-28",26,9,2.1
"U23","M2-","Port","FinishSlip","28-32",16,11.1,2.8
"U23","M2-","Port","FinishSlip","32-36",17,8.5,2.2
"U23","M2-","Port","FinishSlip","36-40",5,8,2.6
"U23","M2-","Port","FinishSlip",">40",1,5.9,0.6
"U23","M2-","Port","Length","<20",8,92.4,4.9
"U23","M2-","Port","Length","20",6,90.7,4.2
"U23","M2-","Port","Length","20-24",5,87.6,2.2
"U23","M2-","Port","Length","24-28",26,87.9,3.7
"U23","M2-","Port","Length","28-32",16,84.8,4
"U23","M2-","Port","Length","32-36",17,85.4,4
"U23","M2-","Port","Length","36-40",5,85.6,2.4
"U23","M2-","Port","Length",">40",1,83,3.3
"U23","M2-","Port","MaxForcePc","<20",8,52.9,3.1
"U23","M2-","Port","MaxForcePc","20",6,53.1,4.3
"U23","M2-","Port","MaxForcePc","20-24",5,50.8,4.1
"U23","M2-","Port","MaxForcePc","24-28",26,49,5.4
"U23","M2-","Port","MaxForcePc","28-32",16,45.1,4
"U23","M2-","Port","MaxForcePc","32-36",17,44.1,4.7
"U23","M2-","Port","MaxForcePc","36-40",5,49.2,4.7
"U23","M2-","Port","MaxForcePc",">40",1,49.4,3.7
"U23","M2-","Port","RecoveryTime","<20",8,1.9,0.1
"U23","M2-","Port","RecoveryTime","20",6,1.8,0.2
"U23","M2-","Port","RecoveryTime","20-24",5,1.5,0.2
"U23","M2-","Port","RecoveryTime","24-28",26,1.3,0.3
"U23","M2-","Port","RecoveryTime","28-32",16,1,0.1
"U23","M2-","Port","RecoveryTime","32-36",17,0.9,0.1
"U23","M2-","Port","RecoveryTime","36-40",5,0.8,0.1
"U23","M2-","Port","RecoveryTime",">40",1,0.7,0
"U23","M2-","Port","SwivelPower","<20",8,220.5,35.9
"U23","M2-","Port","SwivelPower","20",6,224.7,31.3
"U23","M2-","Port","SwivelPower","20-24",5,249.4,35.8
"U23","M2-","Port","SwivelPower","24-28",26,298.7,56.1
"U23","M2-","Port","SwivelPower","28-32",16,315.5,31
"U23","M2-","Port","SwivelPower","32-36",17,350,74.3
"U23","M2-","Port","SwivelPower","36-40",5,444.4,55.3
"U23","M2-","Port","SwivelPower",">40",1,561,29.3
"U23","M2-","Port","WorkPcQ1","<20",8,12.2,1
"U23","M2-","Port","WorkPcQ1","20",6,12.6,1.3
"U23","M2-","Port","WorkPcQ1","20-24",5,13.1,1.7
"U23","M2-","Port","WorkPcQ1","24-28",26,14.1,2
"U23","M2-","Port","WorkPcQ1","28-32",16,16,1.6
"U23","M2-","Port","WorkPcQ1","32-36",17,16.9,1.7
"U23","M2-","Port","WorkPcQ1","36-40",5,16.3,1.1
"U23","M2-","Port","WorkPcQ1",">40",1,16.6,0.7
"U23","M2-","Port","WorkPcQ2","<20",8,37.5,1.1
"U23","M2-","Port","WorkPcQ2","20",6,36.9,1.5
"U23","M2-","Port","WorkPcQ2","20-24",5,37.2,1.6
"U23","M2-","Port","WorkPcQ2","24-28",26,38.1,2.4
"U23","M2-","Port","WorkPcQ2","28-32",16,39.3,2.2
"U23","M2-","Port","WorkPcQ2","32-36",17,39.6,2.1
"U23","M2-","Port","WorkPcQ2","36-40",5,38.7,0.9
"U23","M2-","Port","WorkPcQ2",">40",1,34.5,0.8
"U23","M2-","Port","WorkPcQ3","<20",8,39.6,1.3
"U23","M2-","Port","WorkPcQ3","20",6,40,1.4
"U23","M2-","Port","WorkPcQ3","20-24",5,40.4,2.5
"U23","M2-","Port","WorkPcQ3","24-28",26,38,3
"U23","M2-","Port","WorkPcQ3","28-32",16,36.6,2
"U23","M2-","Port","WorkPcQ3","32-36",17,33.4,2.9
"U23","M2-","Port","WorkPcQ3","36-40",5,35.9,1.7
"U23","M2-","Port","WorkPcQ3",">40",1,36.1,0.4
"U23","M2-","Port","WorkPcQ4","<20",8,10.8,1.1
"U23","M2-","Port","WorkPcQ4","20",6,10.5,1.6
"U23","M2-","Port","WorkPcQ4","20-24",5,9.3,1.9
"U23","M2-","Port","WorkPcQ4","24-28",26,9.9,2.2
"U23","M2-","Port","WorkPcQ4","28-32",16,8.1,2.9
"U23","M2-","Port","WorkPcQ4","32-36",17,10.1,2.2
"U23","M2-","Port","WorkPcQ4","36-40",5,9.2,1.4
"U23","M2-","Port","WorkPcQ4",">40",1,12.8,1.1
"U23","M2-","Stbd","Angle07F","<20",8,-30.9,3.1
"U23","M2-","Stbd","Angle07F","20",6,-32.5,3.5
"U23","M2-","Stbd","Angle07F","20-24",5,-34,2.4
"U23","M2-","Stbd","Angle07F","24-28",26,-29.1,251.1
"U23","M2-","Stbd","Angle07F","28-32",16,-35.9,4.9
"U23","M2-","Stbd","Angle07F","32-36",17,-35.4,3.4
"U23","M2-","Stbd","Angle07F","36-40",5,-33,4.9
"U23","M2-","Stbd","Angle07F",">40",1,-43.6,0.7
"U23","M2-","Stbd","AngleMaxF","<20",8,-13.2,2.2
"U23","M2-","Stbd","AngleMaxF","20",6,-12.8,3.6
"U23","M2-","Stbd","AngleMaxF","20-24",5,-9.8,4.8
"U23","M2-","Stbd","AngleMaxF","24-28",26,-12.6,5.5
"U23","M2-","Stbd","AngleMaxF","28-32",16,-16.2,2.3
"U23","M2-","Stbd","AngleMaxF","32-36",17,-15.3,2.5
"U23","M2-","Stbd","AngleMaxF","36-40",5,-15,1.8
"U23","M2-","Stbd","AngleMaxF",">40",1,-13.4,1.3
"U23","M2-","Stbd","CatchAngle","<20",8,-60.5,4.3
"U23","M2-","Stbd","CatchAngle","20",6,-61.2,4
"U23","M2-","Stbd","CatchAngle","20-24",5,-58.8,3
"U23","M2-","Stbd","CatchAngle","24-28",26,-58.3,5.2
"U23","M2-","Stbd","CatchAngle","28-32",16,-57.2,2.9
"U23","M2-","Stbd","CatchAngle","32-36",17,-54.7,3.5
"U23","M2-","Stbd","CatchAngle","36-40",5,-54.8,2.7
"U23","M2-","Stbd","CatchAngle",">40",1,-56.7,2.8
"U23","M2-","Stbd","CatchSlip","<20",8,13.6,2.6
"U23","M2-","Stbd","CatchSlip","20",6,13.5,3.1
"U23","M2-","Stbd","CatchSlip","20-24",5,8.6,2.8
"U23","M2-","Stbd","CatchSlip","24-28",26,9,2.6
"U23","M2-","Stbd","CatchSlip","28-32",16,8.3,2.3
"U23","M2-","Stbd","CatchSlip","32-36",17,8.1,2
"U23","M2-","Stbd","CatchSlip","36-40",5,7.4,2.6
"U23","M2-","Stbd","CatchSlip",">40",1,0.8,1.3
"U23","M2-","Stbd","DriveStartT","<20",8,60.6,2.2
"U23","M2-","Stbd","DriveStartT","20",6,60.2,1.9
"U23","M2-","Stbd","DriveStartT","20-24",5,59.8,3.8
"U23","M2-","Stbd","DriveStartT","24-28",26,58.3,3.3
"U23","M2-","Stbd","DriveStartT","28-32",16,56.4,2.9
"U23","M2-","Stbd","DriveStartT","32-36",17,54.4,2.2
"U23","M2-","Stbd","DriveStartT","36-40",5,51.1,3
"U23","M2-","Stbd","DriveStartT",">40",1,50.5,2.3
"U23","M2-","Stbd","DriveTime","<20",8,1.3,0.1
"U23","M2-","Stbd","DriveTime","20",6,1.2,0.1
"U23","M2-","Stbd","DriveTime","20-24",5,1.1,0.1
"U23","M2-","Stbd","DriveTime","24-28",26,1.1,0.1
"U23","M2-","Stbd","DriveTime","28-32",16,1,0
"U23","M2-","Stbd","DriveTime","32-36",17,0.9,0
"U23","M2-","Stbd","DriveTime","36-40",5,0.9,0.1
"U23","M2-","Stbd","DriveTime",">40",1,0.8,0
"U23","M2-","Stbd","EffectiveLength","<20",8,63.6,4.6
"U23","M2-","Stbd","EffectiveLength","20",6,67.5,4
"U23","M2-","Stbd","EffectiveLength","20-24",5,74.4,7.7
"U23","M2-","Stbd","EffectiveLength","24-28",26,70,7.4
"U23","M2-","Stbd","EffectiveLength","28-32",16,70,6.4
"U23","M2-","Stbd","EffectiveLength","32-36",17,66.7,3.8
"U23","M2-","Stbd","EffectiveLength","36-40",5,65.8,5
"U23","M2-","Stbd","EffectiveLength",">40",1,81.6,2.4
"U23","M2-","Stbd","FinishAngle","<20",8,32.7,2.1
"U23","M2-","Stbd","FinishAngle","20",6,33.1,2.6
"U23","M2-","Stbd","FinishAngle","20-24",5,34.4,2.3
"U23","M2-","Stbd","FinishAngle","24-28",26,32.8,3.3
"U23","M2-","Stbd","FinishAngle","28-32",16,31.3,1.6
"U23","M2-","Stbd","FinishAngle","32-36",17,31.9,3.4
"U23","M2-","Stbd","FinishAngle","36-40",5,28.9,2.2
"U23","M2-","Stbd","FinishAngle",">40",1,30,1.1
"U23","M2-","Stbd","FinishSlip","<20",8,16,3.1
